volume_id,book_id,chapter_id,verse_id,volume_title,book_title,volume_long_title,book_long_title,volume_subtitle,book_subtitle,volume_short_title,book_short_title,volume_lds_url,book_lds_url,chapter_number,verse_number,scripture_text,verse_title,verse_short_title
3,75,1286,33640,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,2,30,"And it came to pass that Alma, being a man of God, being exercised with much faith, cried, saying: O Lord, have mercy and spare my life, that I may be an instrument in thy hands to save and preserve this people.",Alma 2:30,Alma 2:30
3,75,1286,33641,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,2,31,"Now when Alma had said these words he contended again with Amlici; and he was strengthened, insomuch that he slew Amlici with the sword.",Alma 2:31,Alma 2:31
3,75,1286,33642,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,2,32,And he also contended with the king of the Lamanites; but the king of the Lamanites fled back from before Alma and sent his guards to contend with Alma.,Alma 2:32,Alma 2:32
3,75,1286,33644,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,2,34,"And thus he cleared the ground, or rather the bank, which was on the west of the river Sidon, throwing the bodies of the Lamanites who had been slain into the waters of Sidon, that thereby his people might have room to cross and contend with the Lamanites and the Amlicites on the west side of the river Sidon.",Alma 2:34,Alma 2:34
3,75,1286,33645,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,2,35,"And it came to pass that when they had all crossed the river Sidon that the Lamanites and the Amlicites began to flee before them, notwithstanding they were so numerous that they could not be numbered.",Alma 2:35,Alma 2:35
3,75,1286,33646,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,2,36,"And they fled before the Nephites towards the wilderness which was west and north, away beyond the borders of the land; and the Nephites did pursue them with their might, and did slay them.",Alma 2:36,Alma 2:36
3,75,1286,33647,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,2,37,"Yea, they were met on every hand, and slain and driven, until they were scattered on the west, and on the north, until they had reached the wilderness, which was called Hermounts; and it was that part of the wilderness which was infested by wild and ravenous beasts.",Alma 2:37,Alma 2:37
3,75,1286,33648,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,2,38,"And it came to pass that many died in the wilderness of their wounds, and were devoured by those beasts and also the vultures of the air; and their bones have been found, and have been heaped up on the earth.",Alma 2:38,Alma 2:38
3,75,1287,33649,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,1,"And it came to pass that the Nephites who were not slain by the weapons of war, after having buried those who had been slain--now the number of the slain were not numbered, because of the greatness of their number--after they had finished burying their dead they all returned to their lands, and to their houses, and their wives, and their children.",Alma 3:1,Alma 3:1
3,75,1287,33650,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,2,"Now many women and children had been slain with the sword, and also many of their flocks and their herds; and also many of their fields of grain were destroyed, for they were trodden down by the hosts of men.",Alma 3:2,Alma 3:2
3,75,1287,33651,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,3,"And now as many of the Lamanites and the Amlicites who had been slain upon the bank of the river Sidon were cast into the waters of Sidon; and behold their bones are in the depths of the sea, and they are many.",Alma 3:3,Alma 3:3
3,75,1287,33652,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,4,"And the Amlicites were distinguished from the Nephites, for they had marked themselves with red in their foreheads after the manner of the Lamanites; nevertheless they had not shorn their heads like unto the Lamanites.",Alma 3:4,Alma 3:4
3,75,1287,33653,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,5,"Now the heads of the Lamanites were shorn; and they were naked, save it were skin which was girded about their loins, and also their armor, which was girded about them, and their bows, and their arrows, and their stones, and their slings, and so forth.",Alma 3:5,Alma 3:5
3,75,1287,33654,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,6,"And the skins of the Lamanites were dark, according to the mark which was set upon their fathers, which was a curse upon them because of their transgression and their rebellion against their brethren, who consisted of Nephi, Jacob, and Joseph, and Sam, who were just and holy men.",Alma 3:6,Alma 3:6
3,75,1287,33655,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,7,"And their brethren sought to destroy them, therefore they were cursed; and the Lord God set a mark upon them, yea, upon Laman and Lemuel, and also the sons of Ishmael, and Ishmaelitish women.",Alma 3:7,Alma 3:7
3,75,1287,33657,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,9,And it came to pass that whosoever did mingle his seed with that of the Lamanites did bring the same curse upon his seed.,Alma 3:9,Alma 3:9
3,75,1287,33659,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,11,"And it came to pass that whosoever would not believe in the tradition of the Lamanites, but believed those records which were brought out of the land of Jerusalem, and also in the tradition of their fathers, which were correct, who believed in the commandments of God and kept them, were called the Nephites, or the people of Nephi, from that time forth--",Alma 3:11,Alma 3:11
3,75,1287,33660,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,12,"And it is they who have kept the records which are true of their people, and also of the people of the Lamanites.",Alma 3:12,Alma 3:12
3,75,1287,33662,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,14,"Thus the word of God is fulfilled, for these are the words which he said to Nephi: Behold, the Lamanites have I cursed, and I will set a mark on them that they and their seed may be separated from thee and thy seed, from this time henceforth and forever, except they repent of their wickedness and turn to me that I may have mercy upon them.",Alma 3:14,Alma 3:14
3,75,1287,33663,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,15,"And again: I will set a mark upon him that mingleth his seed with thy brethren, that they may be cursed also.",Alma 3:15,Alma 3:15
3,75,1287,33664,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,16,And again: I will set a mark upon him that fighteth against thee and thy seed.,Alma 3:16,Alma 3:16
3,75,1287,33665,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,17,"And again, I say he that departeth from thee shall no more be called thy seed; and I will bless thee, and whomsoever shall be called thy seed, henceforth and forever; and these were the promises of the Lord unto Nephi and to his seed.",Alma 3:17,Alma 3:17
3,75,1287,33666,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,18,Now the Amlicites knew not that they were fulfilling the words of God when they began to mark themselves in their foreheads; nevertheless they had come out in open rebellion against God; therefore it was expedient that the curse should fall upon them.,Alma 3:18,Alma 3:18
3,75,1287,33667,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,19,Now I would that ye should see that they brought upon themselves the curse; and even so doth every man that is cursed bring upon himself his own condemnation.,Alma 3:19,Alma 3:19
3,75,1287,33668,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,20,"Now it came to pass that not many days after the battle which was fought in the land of Zarahemla, by the Lamanites and the Amlicites, that there was another army of the Lamanites came in upon the people of Nephi, in the same place where the first army met the Amlicites.",Alma 3:20,Alma 3:20
3,75,1287,33669,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,21,And it came to pass that there was an army sent to drive them out of their land.,Alma 3:21,Alma 3:21
3,75,1287,33670,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,22,Now Alma himself being afflicted with a wound did not go up to battle at this time against the Lamanites;,Alma 3:22,Alma 3:22
3,75,1287,33672,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,24,"And then they returned again and began to establish peace in the land, being troubled no more for a time with their enemies.",Alma 3:24,Alma 3:24
3,75,1287,33673,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,25,"Now all these things were done, yea, all these wars and contentions were commenced and ended in the fifth year of the reign of the judges.",Alma 3:25,Alma 3:25
3,75,1287,33675,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,3,27,"For every man receiveth wages of him whom he listeth to obey, and this according to the words of the spirit of prophecy; therefore let it be according to the truth. And thus endeth the fifth year of the reign of the judges.",Alma 3:27,Alma 3:27
3,75,1288,33676,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,1,"Now it came to pass in the sixth year of the reign of the judges over the people of Nephi, there were no contentions nor wars in the land of Zarahemla;",Alma 4:1,Alma 4:1
3,75,1288,33680,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,5,And it came to pass in the seventh year of the reign of the judges there were about three thousand five hundred souls that united themselves to the church of God and were baptized. And thus ended the seventh year of the reign of the judges over the people of Nephi; and there was continual peace in all that time.,Alma 4:5,Alma 4:5
3,75,1288,33681,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,6,"And it came to pass in the eighth year of the reign of the judges, that the people of the church began to wax proud, because of their exceeding riches, and their fine silks, and their fine-twined linen, and because of their many flocks and herds, and their gold and their silver, and all manner of precious things, which they had obtained by their industry; and in all these things were they lifted up in the pride of their eyes, for they began to wear very costly apparel.",Alma 4:6,Alma 4:6
3,75,1288,33682,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,7,"Now this was the cause of much affliction to Alma, yea, and to many of the people whom Alma had consecrated to be teachers, and priests, and elders over the church; yea, many of them were sorely grieved for the wickedness which they saw had begun to be among their people.",Alma 4:7,Alma 4:7
3,75,1288,33683,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,8,"For they saw and beheld with great sorrow that the people of the church began to be lifted up in the pride of their eyes, and to set their hearts upon riches and upon the vain things of the world, that they began to be scornful, one towards another, and they began to persecute those that did not believe according to their own will and pleasure.",Alma 4:8,Alma 4:8
3,75,1288,33684,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,9,"And thus, in this eighth year of the reign of the judges, there began to be great contentions among the people of the church; yea, there were envyings, and strife, and malice, and persecutions, and pride, even to exceed the pride of those who did not belong to the church of God.",Alma 4:9,Alma 4:9
3,75,1288,33685,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,10,And thus ended the eighth year of the reign of the judges; and the wickedness of the church was a great stumbling-block to those who did not belong to the church; and thus the church began to fail in its progress.,Alma 4:10,Alma 4:10
3,75,1288,33686,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,11,"And it came to pass in the commencement of the ninth year, Alma saw the wickedness of the church, and he saw also that the example of the church began to lead those who were unbelievers on from one piece of iniquity to another, thus bringing on the destruction of the people.",Alma 4:11,Alma 4:11
3,75,1288,33687,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,12,"Yea, he saw great inequality among the people, some lifting themselves up with their pride, despising others, turning their backs upon the needy and the naked and those who were hungry, and those who were athirst, and those who were sick and afflicted.",Alma 4:12,Alma 4:12
3,75,1288,33688,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,13,"Now this was a great cause for lamentations among the people, while others were abasing themselves, succoring those who stood in need of their succor, such as imparting their substance to the poor and the needy, feeding the hungry, and suffering all manner of afflictions, for Christ's sake, who should come according to the spirit of prophecy;",Alma 4:13,Alma 4:13
3,75,1288,33689,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,14,"Looking forward to that day, thus retaining a remission of their sins; being filled with great joy because of the resurrection of the dead, according to the will and power and deliverance of Jesus Christ from the bands of death.",Alma 4:14,Alma 4:14
3,75,1288,33690,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,15,"And now it came to pass that Alma, having seen the afflictions of the humble followers of God, and the persecutions which were heaped upon them by the remainder of his people, and seeing all their inequality, began to be very sorrowful; nevertheless the Spirit of the Lord did not fail him.",Alma 4:15,Alma 4:15
3,75,1288,33691,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,16,"And he selected a wise man who was among the elders of the church, and gave him power according to the voice of the people, that he might have power to enact laws according to the laws which had been given, and to put them in force according to the wickedness and the crimes of the people.",Alma 4:16,Alma 4:16
3,75,1288,33692,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,17,"Now this man's name was Nephihah, and he was appointed chief judge; and he sat in the judgment-seat to judge and to govern the people.",Alma 4:17,Alma 4:17
3,75,1288,33694,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,19,"And this he did that he himself might go forth among his people, or among the people of Nephi, that he might preach the word of God unto them, to stir them up in remembrance of their duty, and that he might pull down, by the word of God, all the pride and craftiness and all the contentions which were among his people, seeing no way that he might reclaim them save it were in bearing down in pure testimony against them.",Alma 4:19,Alma 4:19
3,75,1288,33695,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,4,20,"And thus in the commencement of the ninth year of the reign of the judges over the people of Nephi, Alma delivered up the judgment-seat to Nephihah, and confined himself wholly to the high priesthood of the holy order of God, to the testimony of the word, according to the spirit of revelation and prophecy.",Alma 4:20,Alma 4:20
3,75,1289,33696,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,1,"Now it came to pass that Alma began to deliver the word of God unto the people, first in the land of Zarahemla, and from thence throughout all the land.",Alma 5:1,Alma 5:1
3,75,1289,33698,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,3,"I, Alma, having been consecrated by my father, Alma, to be a high priest over the church of God, he having power and authority from God to do these things, behold, I say unto you that he began to establish a church in the land which was in the borders of Nephi; yea, the land which was called the land of Mormon; yea, and he did baptize his brethren in the waters of Mormon.",Alma 5:3,Alma 5:3
3,75,1289,33699,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,4,"And behold, I say unto you, they were delivered out of the hands of the people of king Noah, by the mercy and power of God.",Alma 5:4,Alma 5:4
3,75,1289,33700,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,5,"And behold, after that, they were brought into bondage by the hands of the Lamanites in the wilderness; yea, I say unto you, they were in captivity, and again the Lord did deliver them out of bondage by the power of his word; and we were brought into this land, and here we began to establish the church of God throughout this land also.",Alma 5:5,Alma 5:5
3,75,1289,33702,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,7,"Behold, he changed their hearts; yea, he awakened them out of a deep sleep, and they awoke unto God. Behold, they were in the midst of darkness; nevertheless, their souls were illuminated by the light of the everlasting word; yea, they were encircled about by the bands of death, and the chains of hell, and an everlasting destruction did await them.",Alma 5:7,Alma 5:7
3,75,1289,33703,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,8,"And now I ask of you, my brethren, were they destroyed? Behold, I say unto you, Nay, they were not.",Alma 5:8,Alma 5:8
3,75,1289,33704,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,9,"And again I ask, were the bands of death broken, and the chains of hell which encircled them about, were they loosed? I say unto you, Yea, they were loosed, and their souls did expand, and they did sing redeeming love. And I say unto you that they are saved.",Alma 5:9,Alma 5:9
3,75,1289,33705,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,10,"And now I ask of you on what conditions are they saved? Yea, what grounds had they to hope for salvation? What is the cause of their being loosed from the bands of death, yea, and also the chains of hell?",Alma 5:10,Alma 5:10
3,75,1289,33707,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,12,And according to his faith there was a mighty change wrought in his heart. Behold I say unto you that this is all true.,Alma 5:12,Alma 5:12
3,75,1289,33709,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,14,"And now behold, I ask of you, my brethren of the church, have ye spiritually been born of God? Have ye received his image in your countenances? Have ye experienced this mighty change in your hearts?",Alma 5:14,Alma 5:14
3,75,1289,33712,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,17,"Or do ye imagine to yourselves that ye can lie unto the Lord in that day, and say--Lord, our works have been righteous works upon the face of the earth--and that he will save you?",Alma 5:17,Alma 5:17
3,75,1289,33713,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,18,"Or otherwise, can ye imagine yourselves brought before the tribunal of God with your souls filled with guilt and remorse, having a remembrance of all your guilt, yea, a perfect remembrance of all your wickedness, yea, a remembrance that ye have set at defiance the commandments of God?",Alma 5:18,Alma 5:18
3,75,1289,33715,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,20,"I say unto you, can ye think of being saved when you have yielded yourselves to become subjects to the devil?",Alma 5:20,Alma 5:20
3,75,1289,33716,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,21,"I say unto you, ye will know at that day that ye cannot be saved; for there can no man be saved except his garments are washed white; yea, his garments must be purified until they are cleansed from all stain, through the blood of him of whom it has been spoken by our fathers, who should come to redeem his people from their sins.",Alma 5:21,Alma 5:21
3,75,1289,33717,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,22,"And now I ask of you, my brethren, how will any of you feel, if ye shall stand before the bar of God, having your garments stained with blood and all manner of filthiness? Behold, what will these things testify against you?",Alma 5:22,Alma 5:22
3,75,1289,33718,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,23,"Behold will they not testify that ye are murderers, yea, and also that ye are guilty of all manner of wickedness?",Alma 5:23,Alma 5:23
3,75,1289,33719,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,24,"Behold, my brethren, do ye suppose that such an one can have a place to sit down in the kingdom of God, with Abraham, with Isaac, and with Jacob, and also all the holy prophets, whose garments are cleansed and are spotless, pure and white?",Alma 5:24,Alma 5:24
3,75,1289,33720,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,25,"I say unto you, Nay; except ye make our Creator a liar from the beginning, or suppose that he is a liar from the beginning, ye cannot suppose that such can have place in the kingdom of heaven; but they shall be cast out for they are the children of the kingdom of the devil.",Alma 5:25,Alma 5:25
3,75,1289,33722,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,27,"Have ye walked, keeping yourselves blameless before God? Could ye say, if ye were called to die at this time, within yourselves, that ye have been sufficiently humble? That your garments have been cleansed and made white through the blood of Christ, who will come to redeem his people from their sins?",Alma 5:27,Alma 5:27
3,75,1289,33723,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,28,"Behold, are ye stripped of pride? I say unto you, if ye are not ye are not prepared to meet God. Behold ye must prepare quickly; for the kingdom of heaven is soon at hand, and such an one hath not eternal life.",Alma 5:28,Alma 5:28
3,75,1289,33725,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,30,"And again I say unto you, is there one among you that doth make a mock of his brother, or that heapeth upon him persecutions?",Alma 5:30,Alma 5:30
3,75,1289,33727,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,32,"Yea, even wo unto all ye workers of iniquity; repent, repent, for the Lord God hath spoken it!",Alma 5:32,Alma 5:32
3,75,1289,33729,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,34,"Yea, he saith: Come unto me and ye shall partake of the fruit of the tree of life; yea, ye shall eat and drink of the bread and the waters of life freely;",Alma 5:34,Alma 5:34
3,75,1289,33730,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,35,"Yea, come unto me and bring forth works of righteousness, and ye shall not be hewn down and cast into the fire--",Alma 5:35,Alma 5:35
3,75,1289,33731,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,36,"For behold, the time is at hand that whosoever bringeth forth not good fruit, or whosoever doeth not the works of righteousness, the same have cause to wail and mourn.",Alma 5:36,Alma 5:36
3,75,1289,33732,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,37,"O ye workers of iniquity; ye that are puffed up in the vain things of the world, ye that have professed to have known the ways of righteousness nevertheless have gone astray, as sheep having no shepherd, notwithstanding a shepherd hath called after you and is still calling after you, but ye will not hearken unto his voice!",Alma 5:37,Alma 5:37
3,75,1289,33733,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,38,"Behold, I say unto you, that the good shepherd doth call you; yea, and in his own name he doth call you, which is the name of Christ; and if ye will not hearken unto the voice of the good shepherd, to the name by which ye are called, behold, ye are not the sheep of the good shepherd.",Alma 5:38,Alma 5:38
3,75,1289,33734,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,39,"And now if ye are not the sheep of the good shepherd, of what fold are ye? Behold, I say unto you, that the devil is your shepherd, and ye are of his fold; and now, who can deny this? Behold, I say unto you, whosoever denieth this is a liar and a child of the devil.",Alma 5:39,Alma 5:39
3,75,1289,33735,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,40,"For I say unto you that whatsoever is good cometh from God, and whatsoever is evil cometh from the devil.",Alma 5:40,Alma 5:40
3,75,1289,33736,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,41,"Therefore, if a man bringeth forth good works he hearkeneth unto the voice of the good shepherd, and he doth follow him; but whosoever bringeth forth evil works, the same becometh a child of the devil, for he hearkeneth unto his voice, and doth follow him.",Alma 5:41,Alma 5:41
3,75,1289,33737,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,42,"And whosoever doeth this must receive his wages of him; therefore, for his wages he receiveth death, as to things pertaining unto righteousness, being dead unto all good works.",Alma 5:42,Alma 5:42
3,75,1289,33738,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,43,"And now, my brethren, I would that ye should hear me, for I speak in the energy of my soul; for behold, I have spoken unto you plainly that ye cannot err, or have spoken according to the commandments of God.",Alma 5:43,Alma 5:43
3,75,1289,33739,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,44,"For I am called to speak after this manner, according to the holy order of God, which is in Christ Jesus; yea, I am commanded to stand and testify unto this people the things which have been spoken by our fathers concerning the things which are to come.",Alma 5:44,Alma 5:44
3,75,1289,33740,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,45,"And this is not all. Do ye not suppose that I know of these things myself? Behold, I testify unto you that I do know that these things whereof I have spoken are true. And how do ye suppose that I know of their surety?",Alma 5:45,Alma 5:45
3,75,1289,33741,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,46,"Behold, I say unto you they are made known unto me by the Holy Spirit of God. Behold, I have fasted and prayed many days that I might know these things of myself. And now I do know of myself that they are true; for the Lord God hath made them manifest unto me by his Holy Spirit; and this is the spirit of revelation which is in me.",Alma 5:46,Alma 5:46
3,75,1289,33743,Book of Mormon,Alma,The Book of Mormon,The Book of Alma,Another Testament of Jesus Christ,The Son of Alma,BoM,Alma,bofm,alma,5,48,"I say unto you, that I know of myself that whatsoever I shall say unto you, concerning that which is to come, is true; and I say unto you, that I know that Jesus Christ shall come, yea, the Son, the Only Begotten of the Father, full of grace, and mercy, and truth. And behold, it is he that cometh to take away the sins of the world, yea, the sins of every man who steadfastly believeth on his name.",Alma 5:48,Alma 5:48
